x,y
3.8261962618626897,-14.47541082183427
3.82912128436425,-14.4738192366605
3.8320463068658106,-14.47222765148673
3.8349713293673715,-14.47063606631296
3.8378963518689324,-14.46904448113919
3.8408213743704933,-14.46745289596542
3.8437298196276153,-14.465831215914879
3.8466382648847373,-14.464209535864336
3.8495467101418592,-14.462587855813794
3.852455155398981,-14.460966175763252
3.8553636006561036,-14.459344495712712
3.8582720459132256,-14.45772281566217
3.861160420217703,-14.456065651253537
3.86404879452218,-14.454408486844905
3.866937168826657,-14.452751322436272
3.8698255431311344,-14.45109415802764
3.8727139174356116,-14.449436993619008
3.875584938852792,-14.44774994411704
3.878455960269972,-14.446062894615073
3.8813269816871525,-14.444375845113104
3.884198003104333,-14.442688795611136
3.887069024521513,-14.441001746109167
3.8899223952837425,-14.4392850122063
3.892775766045972,-14.437568278303432
3.895629136808201,-14.435851544400565
3.8984825075704306,-14.434134810497698
3.90133587833266,-14.43241807659483
3.904189249094889,-14.430701342691963
3.9070213925820427,-14.428949810999937
3.9098535360691966,-14.42719827930791
3.9126856795563505,-14.425446747615885
3.9155178230435044,-14.423695215923859
3.9183499665306583,-14.421943684231833
3.9211636681280035,-14.420162677965394
3.9239773697253484,-14.418381671698954
3.9267910713226932,-14.416600665432515
3.929604772920038,-14.414819659166074
3.9324184745173834,-14.413038652899635
3.935213519247952,-14.411228507890494
3.9380085639785203,-14.409418362881352
3.9408036087090887,-14.40760821787221
3.943598653439657,-14.40579807286307
3.9463936981702257,-14.403987927853928
3.9491887429007937,-14.402177782844785
3.9519615512330373,-14.40033375628515
3.954734359565281,-14.398489729725515
3.9575071678975244,-14.39664570316588
3.960279976229768,-14.394801676606246
3.963052784562011,-14.39295765004661
3.9658061045772715,-14.391084650075022
3.9685594245925317,-14.389211650103436
3.971312744607792,-14.387338650131849
3.9740660646230523,-14.385465650160262
3.9768193846383126,-14.383592650188675
3.9795727046535725,-14.381719650217086
3.9823029719410887,-14.37981320311876
3.985033239228605,-14.377906756020433
3.987763506516121,-14.376000308922107
3.9904937738036375,-14.37409386182378
3.9932240410911537,-14.372187414725454
3.995934323431453,-14.37025266160532
3.998644605771752,-14.368317908485189
4.001354888112051,-14.366383155365055
4.00406517045235,-14.364448402244923
4.006775452792649,-14.36251364912479
4.009485735132948,-14.360578896004657
4.012172736498355,-14.358611938032992
4.014859737863762,-14.356644980061326
4.017546739229168,-14.35467802208966
4.020233740594574,-14.352711064117994
4.022920741959981,-14.350744106146326
4.0255883213706545,-14.34875088762149
4.028255900781328,-14.346757669096654
4.030923480192002,-14.344764450571818
4.033591059602676,-14.342771232046982
4.03625863901335,-14.340778013522145
4.038926218424023,-14.33878479499731
4.041571479773278,-14.336762051218642
4.044216741122534,-14.334739307439975
4.046862002471789,-14.332716563661307
4.049507263821043,-14.33069381988264
4.052152525170298,-14.328671076103973
4.054779275449699,-14.326624351166503
4.057406025729101,-14.324577626229033
4.060032776008503,-14.322530901291563
4.062659526287905,-14.320484176354093
4.065286276567307,-14.318437451416623
4.067913026846709,-14.316390726479153
4.070518588088543,-14.314317094251622
4.073124149330377,-14.312243462024092
4.075729710572212,-14.310169829796562
4.078335271814045,-14.308096197569032
4.0809408330558785,-14.306022565341502
4.083528835293223,-14.303927059574509
4.086116837530568,-14.301831553807515
4.088704839767913,-14.299736048040522
4.091292842005258,-14.29764054227353
4.0938808442426025,-14.295545036506537
4.096468846479947,-14.293449530739544
4.099036884853117,-14.291329606468743
4.101604923226287,-14.289209682197942
4.104172961599456,-14.287089757927141
4.106740999972626,-14.28496983365634
4.109309038345796,-14.282849909385542
4.1118604996835675,-14.280710062418617
4.1144119610213385,-14.278570215451692
4.11696342235911,-14.276430368484768
4.119514883696882,-14.274290521517843
4.122066345034653,-14.272150674550918
4.124617806372425,-14.270010827583993
4.127150597065406,-14.267848913777769
4.129683387758388,-14.265686999971544
4.132216178451369,-14.26352508616532
4.13474896914435,-14.261363172359093
4.1372817598373315,-14.259201258552869
4.139798980667803,-14.257021235779906
4.142316201498274,-14.254841213006943
4.1448334223287455,-14.25266119023398
4.147350643159217,-14.250481167461016
4.149867863989688,-14.248301144688053
4.1523850848201596,-14.24612112191509
4.154884970729211,-14.243921242272535
4.157384856638262,-14.24172136262998
4.159884742547313,-14.239521482987424
4.162384628456365,-14.237321603344869
4.164884514365417,-14.235121723702315
4.167384400274468,-14.23292184405976
4.169867257611398,-14.230702763294115
4.172350114948328,-14.22848368252847
4.174832972285258,-14.226264601762825
4.177315829622188,-14.22404552099718
4.179798686959118,-14.221826440231535
4.1822677222288265,-14.219591990671367
4.184736757498536,-14.217357541111198
4.187205792768245,-14.21512309155103
4.189674828037955,-14.212888641990864
4.192143863307664,-14.210654192430695
4.194612898577374,-14.208419742870527
4.197066563009659,-14.206168425288812
4.199520227441944,-14.203917107707097
4.201973891874228,-14.201665790125382
4.204427556306513,-14.199414472543667
4.206881220738797,-14.197163154961952
4.2093348851710815,-14.194911837380237
4.2117735770197715,-14.192644309636828
4.214212268868461,-14.190376781893418
4.21665096071715,-14.188109254150008
4.219089652565839,-14.185841726406599
4.221528344414528,-14.18357419866319
4.2239549550037765,-14.181293746723737
4.226381565593025,-14.179013294784285
4.228808176182273,-14.176732842844833
4.231234786771521,-14.174452390905383
4.23366139736077,-14.172171938965931
4.236088007950019,-14.169891487026481
4.238501271695497,-14.167596915586154
4.240914535440974,-14.165302344145827
4.243327799186452,-14.1630077727055
4.24574106293193,-14.160713201265173
4.248154326677407,-14.158418629824846
4.250567590422886,-14.156124058384519
4.252967952642382,-14.153815993997371
4.255368314861878,-14.151507929610224
4.257768677081374,-14.149199865223077
4.2601690393008695,-14.14689180083593
4.2625694015203655,-14.144583736448782
4.264959394266302,-14.142264936182617
4.26734938701224,-14.139946135916452
4.269739379758178,-14.137627335650286
4.272129372504116,-14.135308535384121
4.274519365250053,-14.132989735117956
4.276909357995991,-14.130670934851791
4.279288047328251,-14.128340540666123
4.281666736660511,-14.126010146480455
4.284045425992771,-14.123679752294787
4.286424115325031,-14.12134935810912
4.288802804657291,-14.119018963923452
4.291181493989551,-14.116688569737786
4.29354934609477,-14.114347164944117
4.295917198199989,-14.11200576015045
4.298285050305208,-14.10966435535678
4.300652902410427,-14.107322950563113
4.303020754515646,-14.104981545769444
4.305388606620865,-14.102640140975778
4.307746317829788,-14.100288524966452
4.310104029038711,-14.097936908957125
4.312461740247634,-14.0955852929478
4.3148194514565565,-14.093233676938473
4.317177162665479,-14.090882060929147
4.31952686161973,-14.088522439174628
4.321876560573981,-14.08616281742011
4.324226259528231,-14.083803195665592
4.326575958482482,-14.081443573911073
4.328925657436733,-14.079083952156557
4.331275356390984,-14.076724330402039
4.333616447534774,-14.07435616819128
4.335957538678564,-14.07198800598052
4.3382986298223525,-14.069619843769761
4.340639720966141,-14.067251681559002
4.34298081210993,-14.06488351934824
4.34532190325372,-14.062515357137482
4.347654905500078,-14.060139225718876
4.349987907746436,-14.05776309430027
4.352320909992794,-14.055386962881665
4.354653912239152,-14.053010831463059
4.35698691448551,-14.050634700044453
4.3593199167318675,-14.048258568625847
